date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:15	17081/17081	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:16%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/hashset-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/hashset-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/hashset.html)
15:48:16	10522/10522	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:17%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/lexicon-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/lexicon-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/lexicon.html)
15:48:17	27825/27825	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:17%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/map-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/map-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/map.html)
15:48:17	3153/3153	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:18%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/point-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/point-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/point.html)
15:48:17	10544/10544	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:18%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/pqueue-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/pqueue-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/pqueue.html)
15:48:18	9843/9843	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:19%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/queue-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/queue-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/queue.html)
15:48:18	16743/16743	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:19%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/set-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/set-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/set.html)
15:48:19	1579/1579	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:20%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/sound-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/sound-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/sound.html)
15:48:19	29800/29800	---M--	200	added ('OK')	image/png	etag:%223087db8e-7468-4d9290e42fbc0%22	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/GInteractorHierarchy-h.png	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/GInteractorHierarchy-h.png	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/ginteractors.html)
15:48:19	6997/6997	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:20%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/stack-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/stack-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/stack.html)
15:48:19	11525/11525	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:21%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/tokenscanner-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/tokenscanner-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/tokenscanner.html)
15:48:21	21028/21028	---M--	200	added ('OK')	text/html	date:Sat,%2013%20Feb%202016%2011:48:21%20GMT	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/vector-h.html	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/vector-h.html	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/vector.html)
15:48:21	55945/55945	---M--	200	added ('OK')	image/png	etag:%223087db94-da89-4d9290e42fbc0%22	http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/GObjectHierarchy-h.png	C:/My%20Web%20Sites/Stanford%20C++%20Lib%20Doc/web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/images/GObjectHierarchy-h.png	(from http://web.stanford.edu/class/archive/cs/cs106b/cs106b.1138/materials/cppdoc/gobjects.html)
